machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,runs,eval_avg_ms,eval_min_ms,eval_max_ms,speedup_vs_single_thread,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_avg_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,2,16,0.125,False,3,633.9633333333334,623.694,651.102,9.764802380789636,496.91045833333334,535.5126666666666,23851.701999999997,97.49889999999999
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,2,24,0.1875,False,3,626.5626666666667,608.11,641.139,9.88013968275586,487.5289305555555,528.2796666666667,23401.388666666666,97.47543333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,2,32,0.25,False,3,633.8076666666667,612.551,645.965,9.767200670234871,487.8972430555556,535.4136666666667,23419.067666666666,97.5967
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,2,64,0.5,False,3,643.52,642.429,644.712,9.619789076744572,490.14081944444445,537.3293333333334,23526.759333333335,105.31436666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,2,96,0.75,False,3,646.4833333333333,634.171,654.214,9.575694140091263,501.0085972222222,546.7516666666667,24048.41266666667,99.03896666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,3,3,0.0234375,False,3,780.3966666666666,659.615,902.238,6.799307189933325,658.2874444444444,688.3266666666667,31597.797333333332,91.29776666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,3,6,0.046875,False,3,763.7563333333334,651.283,857.712,6.947447026080307,639.0921736111111,671.9693333333333,30676.42433333333,91.03353333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,3,9,0.0703125,False,3,831.2136666666667,634.416,1116.23,6.383625389540836,718.2801944444445,746.9123333333333,34477.44933333333,83.7239
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,3,12,0.09375,False,3,817.3146666666667,759.438,865.368,6.492183345133494,690.7588888888889,718.2293333333333,33156.426666666666,97.78236666666668
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,3,18,0.140625,False,3,832.091,737.627,922.279,6.376894674580865,710.0657916666667,738.8783333333333,34083.158,92.42356666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,3,24,0.1875,False,3,754.8416666666667,659.079,879.643,7.029496251973372,630.8359236111111,662.3059999999999,30280.124333333333,91.87816666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,3,36,0.28125,False,3,875.9743333333333,745.584,1043.93,6.057433950690336,769.6387361111111,793.5276666666666,36942.65933333334,81.67723333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,3,48,0.375,False,3,831.5266666666666,768.166,870.779,6.381222490359098,719.7751666666667,749.8653333333333,34549.208,81.04570000000001
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,3,96,0.75,False,3,718.4053333333334,664.298,770.466,7.386020705117259,601.239375,631.7996666666667,28859.489999999998,85.88613333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,3,144,1.125,True,3,940.3446666666666,685.177,1196.51,5.64277849894755,822.1299652777777,851.0773333333333,39462.238333333335,88.45253333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,4,4,0.03125,False,3,1057.6803333333332,752.541,1255.77,4.256689403004878,943.0725138888889,980.4060000000001,45267.48066666666,76.291
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,4,8,0.0625,False,3,1288.586,882.688,1801.52,3.493920209180192,1185.0279444444443,1212.5003333333334,56881.34133333334,75.38
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,4,12,0.09375,False,3,1608.11,1092.27,2011.52,2.799694465345447,1504.16775,1530.999,72200.052,76.35936666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,4,16,0.125,False,3,1022.551,808.349,1412.54,4.402926276211814,921.4156458333334,953.5243333333333,44227.950999999994,68.34533333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,4,24,0.1875,False,3,1695.2640000000001,855.748,3344.67,2.655761383870988,1593.6269583333333,1621.3419999999999,76494.09400000001,73.14059999999999
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,4,32,0.25,False,3,998.2953333333332,781.276,1210.85,4.509904550623965,883.2018402777778,918.5873333333334,42393.688333333346,78.7373
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,4,48,0.375,False,3,1264.57,1075.0,1466.49,3.560274770607137,1158.3693958333333,1191.6963333333333,55601.731,71.99603333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,4,64,0.5,False,3,1423.3366666666666,945.299,2364.24,3.1631424750761714,1306.3970555555557,1339.2416666666668,62707.058666666664,83.2403
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,4,128,1.0,False,3,1586.46,1102.73,2178.49,2.8379011551924833,1479.0616180555555,1513.1133333333332,70994.95766666667,72.32443333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,4,192,1.5,True,3,1366.1576666666667,697.573,1970.48,3.29553226286961,1262.957048611111,1292.6113333333333,60621.938333333324,72.96303333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,6,6,0.046875,False,3,2254.26,1706.36,2793.4,1.9898074460502926,2156.650277777778,2187.38,103519.21333333333,66.1398
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,6,12,0.09375,False,3,3081.9333333333334,1458.59,5065.73,1.4554316554543683,2961.9857152777777,3016.0566666666664,142175.3143333333,65.15213333333332
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,6,18,0.140625,False,3,2667.923333333333,2015.64,3045.74,1.6812864437633765,2573.339375,2600.7666666666664,123520.29,66.38873333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,6,24,0.1875,False,3,2788.14,2182.81,3923.4,1.6087941542868482,2699.775833333333,2721.0566666666664,129589.24000000002,66.45473333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,6,36,0.28125,False,3,4183.63,3390.03,4585.46,1.0721654002226135,4104.282916666667,4117.27,197005.57999999996,65.60756666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,6,48,0.375,False,3,3495.0666666666666,2232.34,4250.41,1.2833927822073017,3396.215763888889,3423.5433333333335,163018.3566666667,70.47003333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,6,72,0.5625,False,3,2476.8533333333335,1451.78,4033.86,1.810984636420404,2369.7579166666665,2408.333333333333,113748.38,67.5737
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,6,96,0.75,False,3,2409.73,1419.84,3481.37,1.8614298420708266,2291.6600208333334,2342.4533333333334,109999.68100000001,66.6192
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,6,192,1.5,True,3,2509.4133333333334,1311.38,3284.71,1.7874868495159557,2416.330625,2443.2433333333333,115983.86999999998,64.91656666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,6,288,2.25,True,3,3310.6966666666663,2191.95,4318.4,1.3548638806132447,3221.623888888889,3241.8966666666665,154637.94666666668,67.86933333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,8,8,0.0625,False,3,7347.243333333334,5750.3,10535.7,0.4667383186346988,7281.944652777778,7294.683333333333,349533.3433333334,51.95036666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,8,16,0.125,False,3,5402.956666666666,3494.24,8389.73,0.6346969282867961,5322.137916666667,5346.16,255462.62,56.09276666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,8,24,0.1875,False,3,4115.0,3334.41,5304.21,0.8333511543134872,4029.855625,4062.08,193433.07,51.946333333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,8,32,0.25,False,3,4717.72,3715.03,5839.5,0.7268850207303527,4628.59375,4664.963333333333,222172.5,51.627833333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,8,48,0.375,False,3,4083.9233333333336,3557.01,4393.34,0.8396925505457578,3999.9179166666663,4028.6366666666668,191996.06,54.47696666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,8,64,0.5,False,3,3348.1366666666668,2890.44,3782.57,1.024223423775015,3237.64625,3292.94,155407.02000000002,54.28216666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,8,96,0.75,False,3,6013.243333333334,5425.89,6789.83,0.570281262524439,5937.315277777778,5958.01,284991.1333333333,54.391
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,8,128,1.0,False,3,4964.386666666666,4385.9,5665.24,0.690768110998606,4869.735,4909.066666666667,233747.27999999997,52.15486666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,8,256,2.0,True,3,4911.426666666666,4033.12,5982.44,0.6982166756706131,4830.3242361111115,4856.036666666667,231855.56333333335,54.6564
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,8,384,3.0,True,3,5472.13,2908.91,8786.55,0.6266737084097052,5394.170972222222,5418.44,258920.20666666664,52.678533333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,12,12,0.09375,False,3,4607.216666666667,2899.81,5645.59,0.7202128544710653,4508.580694444445,4552.746666666667,216411.87333333335,53.5165
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,12,24,0.1875,False,3,4597.343333333333,3235.34,5544.02,0.721759595940554,4516.552083333333,4544.433333333333,216794.50000000003,52.129333333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,12,36,0.28125,False,3,5225.496666666667,3893.5,7427.34,0.6349973750501547,5123.068611111111,5169.8133333333335,245907.29333333336,54.6644
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,12,48,0.375,False,3,4675.09,2884.03,6116.35,0.7097567462159373,4528.689791666667,4620.87,217377.11,53.47046666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,12,72,0.5625,False,3,4782.389999999999,3673.48,5797.87,0.6938323028165138,4683.558611111111,4729.1033333333335,224810.8133333333,52.56596666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,12,96,0.75,False,3,3307.3633333333332,2490.16,4833.43,1.0032694724599354,3205.8406944444446,3254.5566666666664,153880.35333333333,52.091366666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,12,144,1.125,True,3,5945.17,4862.65,6619.25,0.558129820790098,5875.449375,5892.576666666667,282021.57,51.73993333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,12,192,1.5,True,3,5341.22,3187.75,6912.66,0.6212394671379697,5238.685555555556,5287.576666666667,251456.90666666665,52.826433333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,12,384,3.0,True,3,6547.663333333333,4889.63,8147.03,0.5067726451013823,6460.827638888889,6494.243333333334,310119.72666666674,52.7559
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,12,576,4.5,True,3,4603.68,3604.89,5349.67,0.7207661407106198,4525.826736111111,4549.27,217239.68333333338,53.51423333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,15,15,0.1171875,False,3,5823.886666666666,5097.86,6975.23,0.5864434175115588,5731.206875,5773.733333333334,275097.93,49.34733333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,15,30,0.234375,False,3,5867.66,3551.47,7403.65,0.5820684906760105,5775.462638888889,5816.3,277222.20666666667,50.5546
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,15,45,0.3515625,False,3,5673.673333333333,4710.53,6582.5,0.6019697996947304,5575.027430555556,5622.27,267601.31666666665,50.5166
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,15,60,0.46875,False,3,6259.696666666667,5019.29,7969.16,0.54561429760441,6170.464305555555,6208.483333333334,296182.2866666667,50.59016666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,15,90,0.703125,False,3,6541.196666666667,5764.35,7454.52,0.5221338195508569,6452.514236111111,6488.5633333333335,309720.6833333333,51.6593
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,15,120,0.9375,False,3,4668.053333333333,3783.94,5673.09,0.7316497383634577,4514.790416666667,4618.4766666666665,216709.93999999997,48.6277
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,15,180,1.40625,True,3,3999.8433333333332,3812.54,4234.48,0.8538784435723733,3888.0265972222223,3946.59,186625.27666666664,52.10436666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,15,240,1.875,True,3,4911.8533333333335,4376.42,5869.48,0.695334279796628,4807.9904166666665,4860.846666666666,230783.54000000004,50.02996666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,15,480,3.75,True,3,4596.136666666666,3999.95,5211.91,0.7430980076745616,4436.227291666666,4544.65,212938.90999999997,50.58383333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,15,720,5.625,True,3,6381.036666666667,4289.93,9499.28,0.5352390494543467,6268.479652777778,6331.696666666667,300887.0233333333,48.374266666666664
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,32,32,0.25,False,3,6674.01,4365.21,8087.14,0.5079919468705221,6249.884166666667,6621.463333333333,299994.43999999994,51.448233333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,32,64,0.5,False,3,6802.7266666666665,3460.75,9546.52,0.4983800613283497,6483.328680555555,6746.9800000000005,311199.7766666667,54.5779
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,32,96,0.75,False,3,7109.456666666667,6121.51,8197.94,0.47687797989250935,6949.612708333333,7058.923333333333,333581.41,49.52276666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,32,128,1.0,False,3,7443.913333333333,6649.09,7991.28,0.4554517471544985,7358.0228472222225,7392.086666666666,353185.09666666674,50.6535
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,32,192,1.5,True,3,7797.389999999999,4519.5,9817.21,0.4348048941162791,7587.386805555555,7745.546666666666,364194.56666666665,50.92953333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,32,256,2.0,True,3,6201.253333333333,5765.82,6485.7,0.5467190503425114,6106.275069444444,6148.946666666667,293101.20333333337,51.57366666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,32,384,3.0,True,3,7822.14,4986.41,12193.6,0.4334291297948302,7688.526041666667,7772.593333333333,369049.25,48.9678
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,32,512,4.0,True,3,5559.6033333333335,4211.19,7379.22,0.6098174869789871,5377.2699999999995,5504.606666666667,258108.95999999996,53.9973
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,32,1024,8.0,True,3,6957.486666666667,5030.52,8366.59,0.4872942623916874,6830.648402777778,6904.55,327871.1233333334,52.10766666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,32,1536,12.0,True,3,6568.483333333334,4313.78,9230.74,0.5161531454496091,6291.798541666667,6515.8533333333335,302006.32999999996,51.8343
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,1,64,64,0.5,False,3,11170.7,8983.1,12577.4,0.35836518749944046,10708.842847222222,11116.123333333333,514024.4566666666,53.7583
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,2,64,128,1.0,False,3,10553.226666666667,8645.18,12084.0,0.37933327184608306,9971.540208333334,10494.233333333334,478633.93000000005,57.95516666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,3,64,192,1.5,True,3,10338.756666666666,9413.09,11990.7,0.3872022651337508,10073.918680555555,10280.716666666667,483548.0966666666,56.81106666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,4,64,256,2.0,True,3,11478.66,9059.98,14895.1,0.3487506381406889,11048.51236111111,11422.906666666666,530328.5933333334,54.71156666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,6,64,384,3.0,True,3,11300.826666666666,8098.84,16414.6,0.3542386869633136,11138.426597222224,11245.673333333334,534644.4766666667,54.3448
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,8,64,512,4.0,True,3,12507.44,7933.6,19717.7,0.32006469749205274,12114.40048611111,12449.366666666667,581491.2233333334,57.197433333333336
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,12,64,768,6.0,True,3,10237.613333333333,7218.27,14172.8,0.3910276613950387,9968.589513888888,10181.316666666666,478492.29666666663,54.80433333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,16,64,1024,8.0,True,3,9729.55,7130.75,11076.9,0.41144657255474304,9334.469930555555,9674.383333333333,448054.55666666664,54.18906666666666
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,32,64,2048,16.0,True,3,10420.726666666667,8379.78,11520.8,0.384156511158211,10165.220694444444,10363.793333333333,487930.5933333332,55.78496666666667
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,128,48,48,64,3072,24.0,True,3,9644.183333333332,4903.34,16591.6,0.41508854214371016,9339.723194444445,9586.046666666665,448306.7133333334,57.01103333333334
