machine_id,logical_cpus,physical_cores,sockets,threads_per_core,core_budget,branch_count,workers,omp_threads,core_demand,core_utilization,oversubscribed,runs,eval_avg_ms,eval_min_ms,eval_max_ms,speedup_vs_single_thread,avg_branch_time_ms,max_branch_time_ms,branch_work_sum_ms,merge_tail_avg_ms
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,12,192,3.0,True,3,400.3856666666667,360.588,436.027,4.025210692690464,198.1467625,262.05333333333334,4755.5223,48.675466666666665
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,12,288,4.5,True,3,1494.2883333333334,831.255,1905.39,1.078531251777602,1436.9960833333334,1446.3283333333334,34487.906,47.6201
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,15,15,0.234375,False,3,1572.3533333333335,1565.71,1585.44,1.126347767465328,63.37656944444444,86.73016666666666,1521.0376666666668,50.49563333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,15,30,0.46875,False,3,873.002,856.802,889.66,2.0286513280229217,69.16627777777778,94.40033333333334,1659.9906666666666,42.408966666666664
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,15,45,0.703125,False,3,648.2743333333333,645.383,653.549,2.7318938535794777,74.27370555555555,101.55366666666666,1782.5689333333335,44.98843333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,4,15,60,0.9375,False,3,531.6176666666667,524.106,541.302,3.3313728600692354,79.80797222222222,106.999,1915.3913333333335,46.247766666666664
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,6,15,90,1.40625,True,3,435.229,425.366,441.08,4.069160526221062,94.25989444444444,128.17233333333334,2262.237466666667,48.8495
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,8,15,120,1.875,True,3,394.46933333333334,382.265,405.822,4.489618119870746,111.92641527777778,154.10866666666666,2686.2339666666667,46.030233333333335
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,12,15,180,2.8125,True,3,360.566,344.726,377.543,4.91176834939142,148.06468055555555,196.257,3553.5523333333335,46.85273333333333
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,16,15,240,3.75,True,3,370.2896666666667,355.8,379.32,4.7827871693241955,185.79731805555556,249.231,4459.135633333334,44.5438
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,24,15,360,5.625,True,3,1165.6056666666666,941.767,1428.03,1.5193960679097591,1106.4664583333333,1118.6183333333333,26555.195,46.5734
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,1,32,32,0.5,False,3,1632.74,1611.14,1645.86,0.9912396748206491,65.68951805555555,90.56066666666666,1576.5484333333334,55.376533333333334
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,2,32,64,1.0,False,3,937.9806666666667,918.554,949.605,1.7254477881917964,73.27509027777778,98.1808,1758.6021666666668,51.251400000000004
sthl_Intel(R)_Xeon(R)_Platinum_8375C_CPU_@_2.90GHz_64c128t,128,64,2,2,64,24,3,32,96,1.5,True,3,722.389,704.755,735.481,2.2403949487972086,82.51215694444444,113.48566666666667,1980.2917666666665,55.17053333333333
